user_id,created_at,country,plan_type,user_age,post_id,post_category,post_created_at,votes_received,user_total_posts,days_since_signup,device_type
U01376,2025-06-07T16:33:51,MX,free,20.0,P0005881,sports,2025-07-17T22:14:33,4,18,40,web
U01220,2024-11-29T02:41:23,ES,free,28.0,P0005220,travel,2024-12-11T06:02:32,6,4,12,mobile
U01027,2024-05-06T06:45:55,BR,pro,22.0,P0004440,finance,2024-05-09T12:27:26,5,2,3,web
U00819,2024-04-26T02:18:59,BR,free,26.0,P0003553,health,2024-09-13T08:51:44,8,29,140,mobile
U01790,2025-04-11T06:27:42,BR, free ,21.0,P0007670,travel,2025-05-23T07:52:27,5,9,42,web
U00780,2024-12-29T17:23:42,MX,free,33.0,P0003361,tech,2025-02-25T02:57:42,5,27,58,web
U00983,2024-04-03T16:24:49,BR,free,30.0,P0004263,music,2024-04-23T03:22:24,1,10,20,web
U00573,2025-10-11T17:41:54,MX,free,33.0,P0002411,education,2025-10-17T18:48:27,6,6,6,web
U01568,2024-11-07T19:13:18,BR,free,26.0,P0006697,finance,2024-11-12T19:34:41,5,2,8,web
U00926,2024-05-08T11:44:19,AR,free,32.0,P0003983,music,2024-05-25T08:02:13,9,8,17,mobile
U00037,2024-12-03T19:52:43,BR,enterprise,,P0000147,education,2024-12-13T18:00:16,1,3,10,desktop
U01771,2025-08-17T21:19:03,US,free,35.0,P0007583,education,2025-08-21T00:29:12,10,21,4,mobile
U00548,2025-09-15T01:31:28,PY, free ,,P0002295,science,2025-10-16T19:48:40,9,8,31,mobile
U01593,2024-02-29T18:06:57,BR,pro,16.0,P0006858,tech,2024-08-05T06:49:03,4,16,158,mobile
U00829,2025-11-06T12:54:33,PY, free ,31.0,P0003612,EDUCATION,2025-11-18T20:35:21,6,11,12,web
U00403,2025-04-14T07:23:23,BR,enterprise,18.0,P0001737,gaming,2025-04-23T22:12:07,3,5,9,mobile
U01373,2024-08-11T11:35:38,AR,FreE,25.0,P0005864,sports,2024-09-05T07:48:22,13,7,25,mobile
U00029,2024-02-24T01:09:58,US,free,26.0,P0000115,music,2024-03-04T12:00:42,14,5,9,web
U01715,2025-04-15T01:28:00,PY,pro,34.0,P0007364,music,2025-04-17T23:22:30,0,2,2,mobile
U01008,2024-12-28T04:22:48,CO,pro,,P0004337,science,2025-01-08T23:03:54,10,26,11,web
U00114,2025-07-13T09:31:05,BR,free,29.0,P0000499,gaming,2025-11-25T13:49:21,6,24,135,web
U00166,2025-10-20T09:39:41,CL,enterprise,30.0,P0000721,health,2025-10-05T13:39:41,10,1,0,web
U00724,2024-06-15T20:49:28,PE,pro,,P0003090,science,2024-08-28T01:07:08,6,9,74,web
U01953,2024-03-17T04:44:44,BR,pro,16.0,P0008369, tech ,2024-03-17T22:12:34,8,2,0,mobile
U01661,2024-12-03T00:16:52,CL,free,31.0,P0007166,life,2024-12-06T16:08:42,2,2,3,mobile
U00137,2024-03-12T19:58:23,BR,free,32.0,P0000597,tech,2024-05-27T20:00:38,12,22,76,mobile
U01805,2024-12-18T15:31:15,PY,pro,34.0,P0007755,finance,2024-12-23T08:00:00,2,3,5,web
U01179,2024-08-28T23:29:24,AR,free,37.0,P0005022,science,2024-08-29T23:36:10,4,4,1,web
U00376,2024-05-27T01:45:19,BR,pro,16.0,P0001648,tech,2024-06-03T18:18:44,10,5,7,web
U01240,2024-06-15T01:34:29,CL,free,39.0,P0005311,music,2024-06-18T05:02:56,3,7,3,web
U00651,2025-10-30T00:58:31,US,free,32.0,P0002701,finance,2025-12-20T14:29:35,0,4,51,web
U01331,2025-10-10T01:23:19,BR,free,22.0,P0005678,Life,2025-10-10T15:22:50,7,1,0,mobile
U00395,2024-10-23T11:46:18,PY,free,24.0,P0001701,travel,2024-10-30T19:53:05,4,6,7,web
U01754,2025-01-17T07:05:21,US,free,39.0,P0007501,travel,2025-01-19T18:54:12,5,6,4,web
U01293,2024-01-29T21:09:45,AR,free,32.0,P0005532,travel,2024-06-26T16:40:20,12,13,149,web
U01054,2024-11-05T00:43:18,PE, free ,24.0,P0004542,life,2024-11-21T20:47:44,6,10,16,web
U00692,2025-02-06T20:29:27,US,enterprise,,P0002943,gaming,2025-03-14T08:03:10,10,3,36,web
U01727,2025-07-25T19:39:24,PY,free,30.0,P0007392,tehc,2025-07-30T13:41:51,8,1,5,mobile
U00022,2024-10-18T03:32:39,AR,free,35.0,P0000087,sports,2024-10-22T21:17:41,5,4,4,web
U00552,2024-03-11T20:17:11,PE,free,38.0,P0002309,travel,2024-04-03T07:33:32,23,4,23,mobile
U00647,2024-06-25T15:58:05,BR,free,21.0,P0002678,finance,2024-07-09T20:36:11,5,3,14,web
U01476,2024-09-29T20:20:00,US,pro,28.0,P0006297,sciense,2024-10-04T13:18:47,3,3,5,mobile
U01878,2025-04-05T06:14:26,BR,pro,16.0,P0008072,gaming,2025-05-23T21:16:38,3,18,48,desktop
U00626,2024-11-13T10:34:04,US,pro,34.0,P0002595,tech,2024-11-06T05:34:04,13,1,0,web
U01046,2025-04-23T08:28:42,MX,free,28.0,P0004504,finance,2025-06-05T07:01:11,4,11,43,mobile
U00238,2024-04-19T12:29:19,US, free ,26.0,P0001030,science,2024-05-07T20:37:36,1,8,18,web
U00035,2024-03-27T08:40:23,MX,free,32.0,P0000137,gaming,2024-03-28T16:56:49,15,8,1,web
U01223,2024-06-10T09:14:00,CO,free,16.0,P0005242,SCIENCE,2024-09-08T09:58:47,7,15,90,web
U01667,2024-02-28T23:42:01,AR,free,,P0007178,finance,2024-03-06T20:47:08,5,1,7,mobile
U01713,2024-08-09T17:31:12,UY,free,24.0,P0007347,education,2024-08-10T17:38:27,0,1,1,mobile
U00268,2025-06-27T00:15:03,UY,free,28.0,P0001201,tech,2025-09-21T22:35:36,11,8,86,mobile
U01947,2024-10-06T05:10:10,BR,free,30.0,P0008341,sports,2025-01-06T03:15:53,10,11,92,desktop
U01317,2025-01-05T09:06:44,US,free,31.0,P0005631,tech,2025-04-12T11:50:19,4,11,97,web
U00132,2024-09-11T05:14:19,AR,free,30.0,P0000567,travel,2024-09-14T12:55:20,9,3,3,mobile
U01047,2025-02-21T23:15:50,AR,pro,28.0,P0004513,education,2025-03-10T09:18:15,26,9,17,web
U00912,2025-09-05T00:00:33,MX,free,27.0,P0003928,sporst,2025-09-06T16:33:42,13,2,1,mobile
U01176,2025-10-21T16:23:29,MX,free,24.0,P0005008,gaming,2025-11-18T06:41:45,6,12,28,mobile
U01362,2024-04-11T17:38:21,ES,pro,22.0,P0005810,life,2024-05-13T17:32:46,13,11,32,mobile
U01691,2025-10-16T05:02:41,AR,free,40.0,P0007257,music,2025-10-21T03:40:58,12,2,5,mobile
U01374,2025-11-06T21:06:02,US,free,35.0,P0005866,Life,2025-12-19T04:23:41,11,2,43,web
U01201,2025-06-15T07:51:44,BR, free ,25.0,P0005124,tech,2025-07-08T16:59:36,18,17,23,web
U01495,2024-04-22T20:35:50,US,free,,P0006386,tech,2024-06-26T04:04:03,7,11,65,web
U00555,2024-01-13T11:42:41,US,free,36.0,P0002331,sciense,2024-03-01T06:19:33,8,17,48,mobile
U00816,2024-06-12T11:45:23,PY,free,18.0,P0003516,tech,2024-06-26T04:21:46,8,3,14,mobile
U00524,2024-06-05T08:10:32,MX,free,33.0,P0002188,health,2024-06-09T19:50:05,17,3,4,mobile
U00050,2025-08-17T20:03:45,CL,free,28.0,P0000196,sports,2025-10-17T14:59:55,7,7,61,desktop
U01008,2024-12-28T04:22:48,CO,pro,,P0004349,travel,2025-04-08T15:03:41,34,26,101,web
U00188,2024-05-12T09:06:05,MX,free,34.0,P0000803,tech,2024-06-10T04:45:24,8,14,29,web
U01149,2025-03-23T15:50:37,PY,free,30.0,P0004886,science,2025-02-27T23:50:37,5,15,0,web
U01825,2024-09-09T09:25:48,US,free,25.0,P0007838,sports,2024-11-02T05:51:04,2,6,54,web
U00498,2024-04-27T13:01:36,US,free,37.0,P0002069,TRAVEL,2024-05-18T19:09:37,6,4,21,web
U01023,2025-07-22T17:36:23,BR,free,39.0,P0004429,finance,2025-08-22T23:57:55,5,5,31,web
U01669,2024-10-07T13:08:03,BR,free,41.0,P0007190,gamming,2024-12-03T18:31:58,6,10,57,web
U00148,2024-05-11T01:50:20,US,free,16.0,P0000645,sports,2024-07-12T19:27:45,15,8,62,mobile
U01914,2025-05-22T21:09:54,AR,enterprise,30.0,P0008213,finance,2025-07-04T15:28:53,10,8,43,mobile
U01513,2024-08-12T23:24:15,BR,free,32.0,P0006489,finance,2024-10-10T00:04:17,3,22,59,web
U00030,2024-12-23T02:26:25,PE,pro,16.0,P0000121,science,2025-01-29T20:22:54,8,12,37,mobile
U00703,2025-04-03T22:49:15,MX,free,35.0,P0002982,tech,2025-04-06T08:46:54,16,2,3,desktop
U00722,2024-05-11T02:00:09,BR,FreE,32.0,P0003075,life,2024-06-29T14:48:45,8,5,49,web
U01749,2024-12-10T16:44:45,US,free,27.0,P0007479,science,2024-12-23T09:17:58,11,3,13,web
U01889,2024-03-30T16:27:22,PY,free,,P0008123,life,2024-04-12T08:06:19,3,7,13,mobile
U00516,2024-04-12T20:16:22,US,free,32.0,P0002136,finance,2024-04-16T10:13:05,4,28,4,web
U01461,2024-03-02T19:20:10,MX,pro,34.0,P0006252,tech,2024-05-19T13:47:14,5,10,78,web
U00033,2024-05-05T20:58:59,ES,pro,37.0,P0000135,tech,2024-09-06T20:31:31,12,3,124,mobile
U01977,2025-07-25T06:36:47,AR,free,38.0,P0008451,education,2025-08-08T00:13:40,20,14,14,web
U00617,2025-09-24T04:36:48,PY,FREE,29.0,P0002560,sports,2025-09-29T20:27:36,5,2,5,mobile
U00016,2025-06-20T01:34:52,US,free,28.0,P0000063,tech,2025-06-30T02:02:01,14,3,10,web
U01881,2024-04-23T19:53:55,BR,free,34.0,P0008096,gaming,2024-04-27T03:40:55,5,5,3,mobile
U01244,2024-09-01T19:38:30,MX,free,22.0,P0005350,science,2024-11-05T01:06:14,3,15,65,mobile
U00589,2025-11-02T19:15:44,CL,pro,,P0002468,finance,2025-11-14T13:34:28,19,4,12,web
U00155,2024-03-29T12:32:29,PY,free,34.0,P0000680,education,2024-03-30T20:11:52,5,3,1,web
U01218,2024-04-27T06:59:12,PE,free,,P0005214,education,2024-05-12T17:44:17,4,2,15,mobile
U00174,2024-08-05T12:56:41,CO,pro,35.0,P0000742,science,2024-08-20T13:30:46,12,3,15,desktop
U00839,2025-05-11T04:24:50,AR,free,22.0,P0003642,life,2025-05-13T13:33:26,6,1,2,web
U01495,2024-04-22T20:35:50,US,free,,P0006385, tech ,2024-06-25T14:40:59,10,11,64,mobile
U01455,2025-02-13T08:57:53,US,free,41.0,P0006217,gaming,2025-03-04T08:56:47,5,7,19,web
U00762,2024-05-23T09:01:50,UY,free,,P0003259,life,2024-07-13T04:44:19,6,5,51,web
U00446,2025-10-28T03:44:10,AR,pro,26.0,P0001874,education,2025-12-11T04:50:39,13,8,44,desktop
U00627,2024-05-18T21:01:33,AR,free,20.0,P0002597,science,2024-05-27T16:27:10,4,4,9,mobile
U00398,2025-07-30T13:24:25,US,free,,P0001718,gaming,2025-09-19T07:47:25,22,12,51,desktop
U01798,2025-06-15T17:25:26,AR,free,16.0,P0007716,tech,2025-07-31T19:19:12,10,12,46,web
U00674,2025-06-14T15:48:29,ES,free,36.0,P0002844,gamming,2025-07-12T07:43:52,3,9,28,web
U01818,2025-01-08T04:53:40,BR,free,33.0,P0007814,tehc,2025-02-09T23:17:10,10,6,32,mobile
U01882,2025-11-05T17:16:17,US,free,34.0,P0008105,music,2025-11-29T11:43:23,4,6,24,web
U01457,2025-08-30T06:02:30,PY,free,22.0,P0006224,education,2025-09-01T08:17:26,11,2,2,web
U00114,2025-07-13T09:31:05,BR,free,29.0,P0000490,tech,2025-10-07T19:51:05,19,24,86,mobile
U00114,2025-07-13T09:31:05,BR,free,29.0,P0000494,music,2025-10-31T18:59:15,11,24,107,web
U00159,2025-11-15T06:33:30,BR,free,44.0,P0000691,finance,2025-11-29T21:43:57,6,6,13,mobile
U00885,2025-03-22T09:05:16,US,Pro,21.0,P0003822,tech,2025-11-12T20:55:20,5,35,235,web
U00137,2024-03-12T19:58:23,BR,free,32.0,P0000603,lfe,2024-06-11T19:25:28,7,22,91,mobile
U00457,2025-08-16T11:41:38,AR,pro,27.0,P0001912,gaming,2025-09-12T17:57:34,6,9,27,web
U01503,2024-01-23T15:49:26,MX, free ,23.0,P0006426,finance,2024-02-10T21:45:00,2,5,18,web
U01461,2024-03-02T19:20:10,MX,pro,34.0,P0006244,sports,2024-03-07T07:18:36,4,10,5,web
U01959,2024-05-31T15:15:38,BR,free,19.0,P0008394,tech,2024-07-09T12:55:48,21,7,39,mobile
U01021,2025-05-14T20:40:27,PE,enterprise,22.0,P0004418,life,2025-05-22T07:43:59,9,6,8,web
U00870,2024-03-04T03:44:35,US,Free,23.0,P0003758,sports,2024-04-20T09:39:29,4,3,47,mobile
U00564,2024-12-31T20:04:04,US,FREE,16.0,P0002367,education,2025-03-18T23:03:47,7,20,77,web
U01235,2025-08-02T05:27:42,PY,free,33.0,P0005284,LIFE,2025-08-12T00:21:44,7,5,10,web
U01254,2025-01-03T09:34:44,CO,free,20.0,P0005378,sports,2025-04-07T23:02:18,10,12,94,web
U00306,2025-09-12T11:25:14,AR,free,35.0,P0001362,health,2025-10-31T06:09:53,5,9,49,mobile
U01067,2024-08-25T00:37:22,AR,pro,40.0,P0004585,sports,2024-09-09T19:20:01,4,4,15,web
U00345,2024-10-22T12:04:12,MX,enterprise,18.0,P0001527,life,2024-12-11T05:49:57,7,15,49,web
U01516,2025-11-19T04:54:39,MX,free,35.0,P0006511,science,2025-11-24T03:53:48,7,3,5,desktop
U01900,2025-05-08T09:07:38,US,Enterprise,38.0,P0008167,tech,2025-05-11T00:18:15,15,7,3,web
U00352,2025-06-29T14:59:40,PE,pro,40.0,P0001552,finance,2025-07-13T00:56:22,8,3,14,mobile
U01982,2024-04-06T03:32:58,BR,free,22.0,P0008495,health,2024-04-07T20:50:36,8,4,4,web
U00302,2025-11-11T12:32:20,BR,free,26.0,P0001338,science,2025-11-26T05:40:21,3,7,15,mobile
U00907,2024-12-11T17:51:13,AR,pro,16.0,P0003902,travel,2025-01-01T20:24:22,16,4,21,web
U00708,2025-12-08T17:28:05,BR,enterprise,20.0,P0003011,gaming,2025-12-19T01:06:28,24,3,11,web
U01708,2024-04-22T23:59:28,BR,free,,P0007317,sports,2024-04-26T00:04:12,1,13,4,web
U00538,2025-04-08T20:48:50,CL, free ,23.0,P0002251,health,2025-05-23T18:42:05,11,15,45,mobile
U00558,2024-04-07T07:06:50,CL,free,24.0,P0002347,life,2024-04-18T22:05:48,13,3,11,desktop
U01878,2025-04-05T06:14:26,BR,pro,16.0,P0008078,sporst,2025-07-19T03:04:44,5,18,105,mobile
U00664,2024-08-25T09:03:53,UY,enterprise,21.0,P0002785,finance,2024-11-19T13:28:04,9,13,86,mobile
U01857,2024-01-19T19:34:15,PY,Free,42.0,P0007980,life,2024-01-31T16:01:45,0,2,12,mobile
U00038,2024-10-27T13:58:03,CO,free,20.0,P0000151,music,2024-11-01T08:37:39,3,6,5,desktop
U00669,2024-08-16T19:51:11,AR,free,22.0,P0002805,tech,2024-08-20T18:08:40,10,3,4,mobile
U01141,2025-01-25T18:43:34,ES,free,26.0,P0004856,tech,2025-02-08T18:56:31,9,6,14,mobile
U00503,2025-01-13T13:27:33,US,free,16.0,P0002087,gaming,2025-01-23T02:32:43,6,9,10,web
U00869,2025-03-14T14:00:48,US,free,37.0,P0003752,tech,2025-03-27T14:05:38,15,5,13,web
U00541,2024-08-25T17:23:29,CL,free,35.0,P0002260,finance,2024-09-20T05:43:38,2,2,26,mobile
U00930,2024-02-14T04:20:27,AR,free,17.0,P0004018,tech,2024-06-13T06:57:51,4,21,120,mobile
U01098,2024-03-24T08:07:40,CL,free,29.0,P0004690,education,2024-04-15T22:31:38,4,3,22,web
U01571,2024-06-28T20:34:24,AR,pro,25.0,P0006722,tech,2024-07-02T22:03:09,9,9,4,desktop
U01668,2024-12-16T23:21:55,US,free,18.0,P0007180,education,2025-01-18T07:10:28,7,3,33,web
U01435,2025-08-29T03:19:13,US,free,36.0,P0006141,sports,2025-11-10T00:09:35,8,10,73,mobile
U00894,2024-09-27T04:38:28,MX,free,21.0,P0003857,tech,2024-10-12T08:58:04,0,5,15,mobile
U00195,2024-11-04T17:49:19,AR,free,,P0000860,education,2024-11-07T19:08:05,5,2,3,web
U01863,2024-12-12T21:40:02,CL,free,31.0,P0007999,gamming,2025-01-28T13:14:33,9,5,47,web
U01637,2025-01-26T23:39:05,BR,free,31.0,P0007047,gaming,2025-02-22T16:40:31,11,7,27,web
U01694,2024-02-29T05:28:40,ES,free,36.0,P0007280,Finance,2024-07-06T10:22:38,8,18,128,mobile
U01600,2025-06-08T13:29:43,MX,pro,24.0,P0006878,science,2025-07-02T00:52:35,7,8,24,web
U01610,2025-05-10T05:16:18,PY,pro,25.0,P0006926,science,2025-05-28T14:04:56,4,5,17,mobile
U01938,2025-11-24T00:57:25,MX,enterprise,27.0,P0008301,health,2025-11-24T12:28:46,11,8,0,mobile
U00414,2024-04-15T10:13:31,US,free,33.0,P0001780,life,2024-05-02T05:09:43,3,3,17,web
U01044,2024-04-02T00:56:01,CL,free,38.0,P0004491,finance,2024-04-06T22:08:46,6,5,4,web
U01144,2025-11-15T13:36:10,BR,free,33.0,P0004867,sports,2025-12-18T15:43:32,11,6,33,mobile
U00431,2025-12-10T04:30:12,ES,pro,22.0,P0001819,tech,2025-12-15T05:06:25,8,2,5,web
U01394,2025-03-09T15:28:11,MX,free,,P0005970,health,2025-03-15T19:56:48,1,2,6,web
U00652,2025-06-18T11:01:43,US,free,28.0,P0002705,gaming,2025-05-29T01:01:43,3,2,0,web
U00044,2024-09-26T00:41:01,PE,free,32.0,P0000176,tech,2024-10-03T21:20:38,2,2,7,mobile
U00503,2025-01-13T13:27:33,US, free ,16.0,P0002094,travel,2025-03-29T08:16:28,6,9,75,mobile
U01581,2024-05-13T01:40:15,PY,free,16.0,P0006773,GAMING,2024-06-19T22:55:04,8,6,37,web
U00811,2024-12-06T02:10:41,BR,free,28.0,P0003492,science,2025-03-06T12:12:52,4,22,91,web
U01746,2025-10-10T00:12:03,PE,free,25.0,P0007462,finance,2025-12-07T23:15:11,4,9,58,web
U00020,2024-09-19T23:14:19,PY,free,27.0,P0000083,life,2024-09-22T20:02:18,10,1,3,mobile
U00189,2024-03-15T14:27:34,BR,free,33.0,P0000817,science,2024-02-29T04:27:34,13,20,0,desktop
U01978,2025-11-05T23:13:06,CL,free,35.0,P0008464,finance,2025-11-10T04:19:48,12,4,5,web
U01211,2024-05-18T14:48:29,CL,free,28.0,P0005191,education,2024-05-31T05:45:54,1,9,13,mobile
U00076,2025-11-26T18:15:56,ES,FreE,32.0,P0000284,tech,2025-12-03T05:57:07,6,8,7,mobile
U01916,2025-06-11T02:21:36,CL,free,21.0,P0008218,Health,2025-06-22T12:41:19,2,8,11,mobile
U01341,2024-10-21T21:44:36,US,PRO,,P0005721,finance,2025-02-08T10:42:49,5,20,110,mobile
U01723,2024-05-21T14:50:18,AR,free,22.0,P0007380,travel,2024-05-26T01:53:21,5,4,5,mobile
U00690,2025-05-08T17:32:48,ES,free,31.0,P0002916,life,2025-05-25T15:21:01,7,10,17,mobile
U00429,2025-02-22T20:11:15,BR,free,26.0,P0001814,health,2025-03-01T10:53:58,6,3,6,web
U00289,2025-06-01T03:12:37,US,enterprise,41.0,P0001272,life,2025-06-26T06:34:00,14,8,25,web
U01922,2025-09-19T10:53:26,BR,free,40.0,P0008245,education,2025-09-22T07:05:43,5,2,3,mobile
U01968,2025-09-08T08:40:34,PY,free,32.0,P0008410,education,2025-09-08T15:00:59,3,7,0,web
U01907,2024-07-30T15:11:32,CL,pro,,P0008193,health,2024-08-19T09:52:50,2,3,20,mobile
U01794,2024-02-08T07:01:28,UY, free ,30.0,P0007693,sports,2024-04-13T10:18:47,4,18,65,web
U00639,2024-05-01T05:35:12,CL,free,24.0,P0002643,gaming,2024-05-11T02:58:41,18,4,10,web
U01179,2024-08-28T23:29:24,AR,free,37.0,P0005021,finance,2024-08-29T03:57:52,9,4,1,web
U00551,2025-05-12T04:36:29,CL,free,32.0,P0002306, science ,2025-06-13T14:32:30,7,7,32,web
U01167,2025-08-29T19:28:26,AR,free,26.0,P0004982,life,2025-09-08T23:29:17,7,3,10,web
U00967,2024-01-17T02:25:23,ES,free,24.0,P0004196,tech,2025-02-24T15:43:25,10,38,404,web
U00967,2024-01-17T02:25:23,ES,free,24.0,P0004169,science,2024-03-11T19:22:51,4,38,54,mobile
U00890,2024-09-10T06:55:36,CO,free,27.0,P0003850,music,2024-09-14T02:55:31,19,1,4,web
U01862,2024-09-26T02:41:42,ES,free,26.0,P0007995,travel,2024-11-06T17:47:41,3,4,41,web
U01541,2025-08-01T04:30:19,US,pro,45.0,P0006591,health,2025-08-03T23:34:47,4,10,2,mobile
U01876,2025-09-30T22:13:13,BR,free,30.0,P0008058,life,2025-10-06T03:42:04,10,4,6,mobile
U00573,2025-10-11T17:41:54,MX,FreE,33.0,P0002415,finance,2025-12-06T21:29:43,3,6,56,mobile
U00820,2024-11-03T18:56:49,CL,enterprise,29.0,P0003555,Finance,2024-11-07T20:32:56,6,3,4,web
U00527,2025-09-07T19:06:06,CO,FreE,25.0,P0002196,life,2025-09-21T15:55:37,2,4,14,web
U00629,2024-09-17T15:32:01,AR,free,40.0,P0002601,life,2024-09-18T05:59:28,8,1,1,web
U01525,2024-12-03T12:29:38,CL,free,28.0,P0006536,travel,2024-12-04T21:06:57,7,9,1,desktop
U00999,2025-03-29T21:23:53,PY, free ,40.0,P0004315,tech,2025-04-12T21:29:35,6,2,14,web
U00780,2024-12-29T17:23:42,MX,free,33.0,P0003367,science,2025-03-09T13:31:44,5,27,70,desktop
U01584,2025-06-12T00:00:00,ES,free,31.0,P0006781,gaming,2025-06-18T16:30:22,8,3,6,web
U01185,2024-02-20T02:29:12,BR,free,35.0,P0005047,tech,2024-02-22T04:20:43,16,8,2,web
U00637,2024-11-30T10:39:14,US,free,,P0002634,finance,2024-12-16T14:02:18,7,6,16,mobile
U01465,2025-07-08T08:44:22,CO,Free,32.0,P0006259,sports,2025-07-10T21:51:42,0,3,2,web
U00578,2024-10-26T11:03:06,CO,free,,P0002435,music,2024-10-27T11:24:20,5,6,1,mobile
U01495,2024-04-22T20:35:50,US,free,,P0006387,tech,2024-06-26T15:41:21,17,11,65,mobile
U01592,2024-04-02T04:55:01,AR,free,25.0,P0006841,tech,2024-07-31T05:59:09,8,17,120,desktop
U01191,2024-09-27T16:24:19,US,free,20.0,P0005071,gaming,2024-10-11T14:48:04,3,18,14,mobile
U00819,2024-04-26T02:18:59,BR,free,26.0,P0003546,music,2024-08-05T18:42:49,4,29,101,mobile
U01077,2024-10-19T02:15:16,BR, free ,25.0,P0004610,travel,2024-11-08T21:23:48,10,3,20,web
U01696,2025-09-16T00:46:22,AR,free,17.0,P0007289,science,2025-09-17T21:19:10,5,3,1,web
U00120,2025-06-16T10:48:28,ES,free,25.0,P0000518,life,2025-07-04T22:34:56,6,4,18,mobile
U01325,2025-11-14T17:58:21,US,free,26.0,P0005664,life,2025-11-18T08:05:56,0,3,4,web
U01232,2024-01-17T15:42:13,US,free,,P0005268,finance,2024-01-19T15:14:26,5,2,2,web
U00320,2025-04-03T22:18:50,PE,pro,27.0,P0001416,sports,2025-04-28T16:02:50,9,4,25,web
U01739,2025-07-19T05:50:11,CL,free,22.0,P0007433,tech,2025-09-05T07:41:52,5,4,48,mobile
U00031,2024-10-19T13:48:40,CL,free,16.0,P0000128,travel,2024-11-12T07:23:13,8,4,24,desktop
U00811,2024-12-06T02:10:41,BR,free,28.0,P0003475,finance,2024-12-08T17:48:35,7,22,2,mobile
U01994,2025-11-22T07:09:10,BR,pro,29.0,P0008560,tehc,2025-12-03T19:40:40,4,4,11,mobile
U00998,2024-10-30T18:15:52,CO,free,30.0,P0004311,life,2024-11-06T16:21:25,9,5,7,web
U00578,2024-10-26T11:03:06,CO,free,,P0002439,sports,2024-11-07T12:59:33,0,6,12,web
U00872,2025-05-30T00:52:16,PE,pro,25.0,P0003766, tech ,2025-08-19T00:23:35,4,7,81,web
U01918,2024-05-27T14:44:58,CO,pro,29.0,P0008229,sports,2024-05-30T01:32:14,10,2,3,web
U01118,2024-01-30T02:42:08,AR,pro,16.0,P0004766,gaming,2024-02-24T23:45:29,0,11,25,mobile
U01995,2025-10-07T10:24:00,ES,free,29.0,P0008567,sciense,2025-10-23T07:45:08,4,5,16,web
U00337,2025-05-11T13:12:03,MX,free,24.0,P0001474,music,2025-05-25T10:21:16,14,9,14,web
U01938,2025-11-24T00:57:25,MX,enterprise,27.0,P0008302,tech,2025-11-30T03:26:30,8,8,6,mobile
U00821,2024-04-30T04:21:22,MX,free,19.0,P0003561,tech,2024-05-25T10:24:24,0,21,25,mobile
U00919,2025-07-10T13:56:10,ES,free,24.0,P0003952,gaming,2025-06-25T12:56:10,3,3,0,web
U00014,2025-06-06T13:49:13,BR,pro,,P0000050,finance,2025-07-28T05:37:45,21,21,52,desktop
U01810,2025-03-18T10:26:06,PY,free,25.0,P0007792,sports,2025-04-24T11:58:15,3,5,37,desktop
U00204,2025-12-22T17:34:44,US,free,18.0,P0000888,music,2025-12-22T22:51:05,10,3,0,desktop
U00633,2025-12-08T22:31:22,US,free,27.0,P0002617,Finance,2025-12-13T13:52:23,13,5,5,mobile
U00120,2025-06-16T10:48:28,ES,free,25.0,P0000517,science,2025-06-27T23:36:34,5,4,11,web
U00742,2024-10-20T12:16:58,AR,free,16.0,P0003169,music,2024-11-20T11:41:20,2,6,31,web
U00696,2025-04-04T17:59:00,UY,free,31.0,P0002950,tech,2025-04-26T22:47:23,7,5,22,mobile
U00325,2024-07-30T02:56:41,CO,free,28.0,P0001425,health,2024-08-03T02:44:33,0,2,4,mobile
U00035,2024-03-27T08:40:23,MX,free,32.0,P0000140,life,2024-04-15T16:04:46,9,8,19,web
U00461,2024-06-04T17:39:44,UY,free,16.0,P0001925,travel,2024-06-05T12:20:44,7,3,4,web
U00564,2024-12-31T20:04:04,US,free,16.0,P0002379,music,2025-07-25T16:53:34,5,20,206,web
U00748,2024-01-28T23:17:50,AR,Pro ,29.0,P0003198,finance,2024-03-09T11:39:40,6,5,41,mobile
U00029,2024-02-24T01:09:58,US,free,26.0,P0000113,gaming,2024-02-27T21:28:21,10,5,3,web
U00761,2025-03-21T20:01:45,CO,free,45.0,P0003251,science,2025-04-17T19:18:30,5,8,27,mobile
U01325,2025-11-14T17:58:21,US,free,26.0,P0005666,travel,2025-11-20T06:09:06,6,3,6,web
U01389,2024-09-21T05:43:46,CO, free ,21.0,P0005945,science,2024-09-24T02:47:51,1,1,3,mobile
U01376,2025-06-07T16:33:51,MX,free,20.0,P0005886,travel,2025-09-21T12:09:03,7,18,106,web
U00765,2025-01-29T19:35:22,BR,free,35.0,P0003278,finance,2025-02-07T13:36:29,9,1,9,web
U01810,2025-03-18T10:26:06,PY,free,25.0,P0007790,life,2025-04-14T12:16:47,3,5,27,web
U01658,2025-10-12T05:57:55,PY,free,35.0,P0007150,sports,2025-11-09T10:55:35,2,12,28,web
U01756,2025-12-07T22:23:17,US, free ,33.0,P0007511,science,2025-12-09T10:48:39,7,2,2,desktop
U01864,2025-11-07T15:17:00,AR,pro,26.0,P0008002,tehc,2025-11-11T22:51:58,10,1,4,web
U01608,2024-03-20T00:53:57,AR,pro,26.0,P0006916,life,2024-03-22T00:29:23,9,5,2,web
